"cond" "lambda1" "lambda2" "lambda3" "alpha2" "n" "lv.est.m1" "lv.se.m1" "lv.cill" "lv.ciul" "lv.cov" "lv.cfi.est" "lv.rmsea.m1" "lv.ncp.th" "lv.pow.th" "lv.pow.cal" "anova.1.est" "anova.1.se" "anova.1.cill" "anova.1.ciul" "anova.1.cov" "anova.1.est.th" "anova.1.pow.th" "anova.1.pow.cal" "anova.2.est" "anova.2.se" "anova.2.cill" "anova.2.ciul" "anova.2.cov" "anova.2.est.th" "anova.2.pow.th" "anova.2.pow.cal" "anova.3.est" "anova.3.se" "anova.3.cill" "anova.3.ciul" "anova.3.cov" "anova.3.est.th" "anova.3.pow.th" "anova.3.pow.cal" "sanova.est" "sanova.se" "sanova.cill" "sanova.ciul" "sanova.cov" "sanova.est.th" "sanova.pow.th" "sanova.pow.cal" "manova.est" "manova.se" "manova.cill" "manova.ciul" "manova.cov" "manova.est.th" "manova.pow.th" "manova.pow.cal" "manova.wilks.th" "manova.wilks.cal" "manova.pillai.th" "manova.pillai.cal" "lv.l1.est.m1" "lv.l1.se.m1" "lv.l2.est.m1" "lv.l2.se.m1" "lv.l3.est.m1" "lv.l3.se.m1" "lv.r1.est.m1" "lv.r1.se.m1" "lv.r2.est.m1" "lv.r2.se.m1" "lv.r3.est.m1" "lv.r3.se.m1" "lv.r4.est.m1" "lv.r4.se.m1" "lv.r5.est.m1" "lv.r5.se.m1" "lv.r6.est.m1" "lv.r6.se.m1" "lv.rlv2.est.m1" "lv.rlv2.se.m1" "lv.i1.est.m1" "lv.i1.se.m1" "lv.i2.est.m1" "lv.i2.se.m1" "lv.i3.est.m1" "lv.i3.se.m1" "lv.chi.m1" "lv.iter.m1" "count.conv"
660 0.3 0.3 0.3 0.4 500 0.49780098888783 0.168600631596499 0.0820348023387965 0.742937133738485 0.940940940940941 0.9685835428915 0.0130089815712762 9.12908693375214 0.855763023208356 0.851 0.119562524364191 0.0633825066022246 -0.00466718857616876 0.243792237304552 0.955 0.12 0.474374322521701 0.474 0.120209979994393 0.0633815785711446 -0.00401791400505002 0.244437873993837 0.959 0.12 0.474374322521701 0.459 0.118538061833854 0.0633802823078585 -0.0056872914895484 0.242763415157257 0.952 0.12 0.474374322521701 0.452 0.190479491410581 0.063467636218564 0.0660829244221957 0.314876058398966 0.954 0.191337841242984 0.85598241706444 0.866 0.0121728208186073 0.063309648738826 -0.111914090709492 0.136259732346706 1 0.00924641701340811 0.722325241890493 0.722 0.990838295923041 0.988014079967412 0.00916170407695831 0.011985920032588 0.300977916722771 0.0920385296192077 0.295729840906382 0.0881742720829802 0.295374511860972 0.0879608539278675 0.850425705484868 0.147357193215342 0.900630548526877 0.0825571584496766 0.90241435953288 0.0828938882753689 1.09903495326363 0.0988412121626729 0.902563206358289 0.0820638081429179 0.901718594269475 0.0822152453974898 44.9461187333858 0.813427199922239 0.000953111306770361 0.0396419177138637 -0.000241653768483911 0.0397826309010043 0.000403136421528717 0.0397421476110008 3.949145115772 49.43 0.999
661 0.3 0.3 0.5 0.4 25 373945.725256886 1.05604499706297 -3.15051393335552 0.989106387238741 0.701511335012594 0.730346812754431 0.0332384752998938 0.717514415961995 0.135375371166849 0.169871794871795 0.113178465207669 0.290496686731868 -0.456195040786793 0.682551971202131 0.957 0.12 0.0700343872194337 0.063 0.133700934194802 0.290537678118892 -0.435752914918226 0.703154783307829 0.946 0.12 0.0700343872194337 0.083 0.201939873122904 0.291050150761583 -0.368518422369799 0.772398168615607 0.94 0.2 0.106581447568823 0.108 0.230431556297366 0.291184588915387 -0.340290237976793 0.801153350571526 0.949 0.226311579944401 0.122880898713443 0.11 0.084802879913046 0.288905764415389 -0.481452418341116 0.651058178167208 1 0.0143621236133116 0.0918859788588009 0.087 0.985841226442731 0.925415508608802 0.0141587735572698 0.0745844913911984 1.87316300939317 1.1670709192826 0.807642613201804 0.86819374767787 1.29647211937152 1.78631897837834 -63.8684449214487 15.5710551112796 -94.314382666983 9.3544185303748 -108.822545401762 18.5176558737044 -596.911681336217 13.2288013569536 -105.439224745187 8.43831400032442 218.945561933881 12.2627819210648 36485139212408.4 10.3847511776511 0.0113152245669236 0.166470779303771 0.0000259662482351337 0.167333251542653 0.025505885679684 0.172120950900878 3.11833126762084 1726.222 0.794
662 0.3 0.3 0.5 0.4 50 1068.64708936367 0.898244851264978 -3.59908052571461 -0.0780254101588226 0.763841807909605 0.81463838219732 0.0266046636060932 1.40594743288269 0.220223671223175 0.243076923076923 0.118681126576902 0.202730892057438 -0.278671421855677 0.516033675009481 0.952 0.12 0.0913200828516966 0.094 0.123332129047596 0.202718097169723 -0.27399534140506 0.520659599500253 0.958 0.12 0.0913200828516966 0.083 0.204327711803543 0.203076550706154 -0.193702327580519 0.602357751187606 0.958 0.2 0.16767548653558 0.171 0.229654970052935 0.203215993040311 -0.168648376306074 0.627958316411944 0.952 0.226311579944401 0.201634918259483 0.195 0.0458577195099057 0.202073798865896 -0.35020692626725 0.441922365287061 1 0.014214989461302 0.142646018472662 0.125 0.985984244357449 0.957203536058129 0.0140157556425499 0.0427964639418711 1.0002780596672 0.462317480149475 0.442487695715671 1.15062457370624 1.84476441362382 1.58794623562812 -34.6562346510544 3.97502911426312 -34.6838065906197 9.52591642993114 -73.6897369549649 12.1922372492214 -109.98289884817 4.40987654969958 -137.268742747846 9.19590791176646 -1185.03992782788 12.9294588127183 -899378078.444314 14.8666749326332 0.00607681306107934 0.11981111454461 0.00809520223847982 0.118651760206858 0.00559294224590531 0.125855922600116 3.21674515128532 1261.46 0.885
663 0.3 0.3 0.5 0.4 75 15.2239521403102 0.936424431979223 2.16167514538505 5.83239146723036 0.815217391304348 0.882571745707054 0.0238737387159069 2.09477071687978 0.304432533525468 0.324102564102564 0.122932496140205 0.164846673606409 -0.200166984128358 0.446031976408767 0.942 0.12 0.112943771656846 0.124 0.123008670069614 0.164843626399089 -0.200084837672601 0.446102177811828 0.951 0.12 0.112943771656846 0.127 0.199553751278372 0.165113092722963 -0.124067910458636 0.523175413015381 0.95 0.2 0.229437505866759 0.24 0.229387493089405 0.165237385491788 -0.094477782474499 0.553252768653308 0.95 0.226311579944401 0.280343032875343 0.28 0.036273084187644 0.164420997396511 -0.285992070709518 0.358538239084806 1 0.0141666123884578 0.197801459425248 0.207 0.986031277094506 0.965685478554462 0.0139687229054944 0.0343145214455384 0.819539485002571 0.389876781288802 0.518401208051949 0.501300786308716 1.67348636100313 1.30016429722674 -13.1531505537237 2.89533665803777 -19.6707163611783 3.04049810140077 -52.1416056829587 8.4577687789478 -39.241394145119 1.39836508104541 -53.1401689860417 5.89857874882506 -465.365253196217 6.65962080683734 14074279.308097 17.6485894391028 0.00168161962849373 0.0983058861078191 -0.00253541549997275 0.0989587815819526 0.00562989970369938 0.105134845371754 3.40309010752612 890.907 0.92
664 0.3 0.3 0.5 0.4 100 597.226946950659 2.09471972707052 4.82208383617993 13.0332342817075 0.834033613445378 0.91655827993584 0.025113648368194 2.78368863146041 0.385467501659943 0.404060913705584 0.123108703425398 0.142459523646356 -0.156111962921461 0.402329369772256 0.943 0.12 0.134828879821557 0.154 0.116407583289299 0.142433145999519 -0.162761382869758 0.395576549448356 0.95 0.12 0.134828879821557 0.132 0.201792025542988 0.142687463777149 -0.0778754034602236 0.4814594545462 0.944 0.2 0.290645871772213 0.291 0.227083082171212 0.14277892218931 -0.0527636053198349 0.506929769662259 0.953 0.226311579944401 0.356828746833548 0.381 0.0302982981207224 0.142146162991192 -0.248308181342014 0.308904777583459 1 0.0141425471215049 0.255649110751699 0.263 0.986054675290326 0.971002984445319 0.0139453247096728 0.028997015554681 0.448226195157319 0.222640526720846 0.467799315958892 0.336354365505527 1.19385065145364 0.746130479100661 -4.55875171247752 0.820131631347706 -8.03954821020098 2.17233546315032 -35.7721407040953 5.7015813811408 53.0329789441604 0.823680156002087 -6.02275356038199 1.11262357025284 -23.1345666072071 4.09688194174522 -284472994.081831 4.2775646374723 0.00432480943471125 0.0845845720023599 0.00329736624718257 0.0850285419251414 0.00805468050751184 0.092747239557941 3.68032879505608 613.016 0.952
665 0.3 0.3 0.5 0.4 150 4.59053221815641 0.285045329877791 3.06436489638886 4.18172205743247 0.905544147843943 0.94677012425565 0.0213202576758018 4.16161782972446 0.531929107468719 0.527383367139959 0.115162764250804 0.11605929218844 -0.112313448438538 0.342638976940146 0.94 0.12 0.179090653314751 0.162 0.123015646051745 0.116069110775332 -0.104479811067905 0.350511103171395 0.947 0.12 0.179090653314751 0.199 0.196940894008485 0.116247263891462 -0.0309037432187817 0.424785531235751 0.94 0.2 0.407802113316155 0.404 0.223761696772997 0.116329173185142 -0.00424348266988127 0.451766876215876 0.936 0.226311579944401 0.497505711265692 0.487 0.0247077446691815 0.115863559221113 -0.202384831404201 0.251800320742564 1 0.0141185634767358 0.373523197713124 0.373 0.986077995231314 0.976164496237633 0.0139220047686867 0.0238355037623672 0.414637233700333 0.166361763780976 0.31324290910848 0.146249676166839 0.774858950919924 0.708737163397223 -1.7165095807447 0.571394068044768 0.282496390081346 0.327495196853483 -15.5954455195396 4.4980995574632 107.3182240553 0.678916165117058 0.272190934206312 0.272293399801273 78.1241668906014 5.35945065839885 6434.17189470293 2.29542644096966 0.00254981649344859 0.0695586032646029 0.00386590581592596 0.0690944169563549 0.00287714370721258 0.0762992490318322 3.78604086293099 288.418 0.974
666 0.3 0.3 0.5 0.4 200 0.432287332542922 0.231015282375698 -0.0608129767640031 0.844750289905434 0.92393509127789 0.964005103031307 0.0186911674283581 5.53959332422957 0.65309571510419 0.624120603015075 0.12186089671398 0.100407525290732 -0.0749378528558555 0.318659646283815 0.949 0.12 0.223570728043049 0.227 0.117723735521076 0.100399564475162 -0.0790594108502421 0.314506881892393 0.947 0.12 0.223570728043049 0.209 0.19654860345943 0.100555377085235 -0.000539935627630414 0.393637142546491 0.952 0.2 0.514081638163482 0.494 0.224449003538069 0.100632019336612 0.027210245638309 0.421687761437829 0.946 0.226311579944401 0.61704185021711 0.6 0.0211406824132415 0.100254918196931 -0.175358957252742 0.217640322079225 1 0.0141066021330192 0.486720995467965 0.466 0.986089625978819 0.979467946999556 0.0139103740211773 0.020532053000444 0.285779272297926 0.105206025096727 0.319983528157384 0.113837902357277 0.674940114561454 0.234531750670826 0.892463019882794 0.11289775320562 0.176186392255716 0.315790595777173 -6.7133473997426 0.826620862903782 3.10972213863655 0.113439918598851 -0.0321427028897842 0.332852688189241 -12.644938134827 0.894853227979393 98.0039303971345 1.57584193284733 0.00122969226540878 0.0599031746891367 0.00147442778419437 0.0597982691371831 0.00302009430097946 0.0664340795887423 3.79894388231298 186.685 0.986
667 0.3 0.3 0.5 0.4 250 0.409640759078493 0.186249894339379 0.0307135486143534 0.7607997186735 0.930232558139535 0.97420513745152 0.0158361595430058 6.91758722643876 0.748626439052352 0.725075528700906 0.115412729300682 0.089740179654406 -0.0604780228219539 0.291303481423318 0.953 0.12 0.267814568671057 0.24 0.119880236477849 0.0897486368846288 -0.0560270918160235 0.295787564771722 0.944 0.12 0.267814568671057 0.243 0.198948970389426 0.0898903239102849 0.022763935525268 0.375134005253585 0.95 0.2 0.607122218120025 0.597 0.223372629945219 0.0899478155462439 0.0470749114745805 0.399670348415857 0.957 0.226311579944401 0.714100836539012 0.694 0.0197155834887178 0.0896251222761104 -0.155949656172459 0.195380823149894 1 0.0140994350502213 0.589212561205564 0.562 0.986096595104086 0.980797102507552 0.0139034048959162 0.019202897492448 0.315120314432687 0.0958385462868662 0.335210668130538 0.0947518039406468 0.678924582017112 0.246510971765738 0.218805460833063 0.108752751027379 -0.187666679763839 0.102403106443627 -2.75948063830241 1.16370306302204 -30.0809347653456 0.103465272634876 -0.244101441458462 0.101199568257908 -5.17543185473751 1.04892976759072 249.634799324412 0.828292129601826 0.00186252962007136 0.0537083074151308 0.00140929383841906 0.0537480901851444 0.000806275906783034 0.0596709690814833 3.72822898233232 141.276 0.989
668 0.3 0.3 0.5 0.4 300 0.398802776616064 0.168080863507296 0.0702008063103279 0.729065684239714 0.930792377131394 0.977623481611097 0.0151480002354541 8.29559030192826 0.821277665076285 0.804020100502513 0.120174417469699 0.0818919486567549 -0.040333801897541 0.280682636836938 0.963 0.12 0.311441784211133 0.311 0.11684933837482 0.0818888012865776 -0.0436527121468723 0.277351388896512 0.958 0.12 0.311441784211133 0.293 0.199503825518137 0.0820262725531784 0.0387323313139075 0.360275319722367 0.937 0.2 0.686376454210258 0.691 0.224605934510799 0.0820800192505313 0.0637290967797578 0.38548277224184 0.942 0.226311579944401 0.79026051242863 0.773 0.0187166184448658 0.0817884807694347 -0.141588803863226 0.179022040752958 1 0.0140946610396042 0.677947795107238 0.656 0.98610123730939 0.981737232218231 0.0138987626906088 0.0182627677817689 0.289354404089042 0.0850885115463441 0.287121816096451 0.0855706124295474 0.548896142496939 0.257451441851165 0.905829789883483 0.0909676944344873 0.907682698040187 0.0901507626385567 -0.0757919071610203 1.16673634189164 0.900305693142463 0.0902816268984273 0.897927296000685 0.0898868981605087 -0.0684963715655744 1.80463052176297 1.13710742726003 0.534943235944372 0.00117881272849278 0.0489061626351698 -0.00025293619376142 0.048955718691335 0.00251098992208919 0.054596972457166 3.70690610814443 63.888 0.997
669 0.3 0.3 0.5 0.4 400 0.398622716618011 0.135637827729763 0.132722275705749 0.664412790288916 0.937937937937938 0.979801752020048 0.0146959791326224 11.0516101785793 0.913784277817614 0.898 0.122626777576105 0.0708886203879118 -0.0163149183842018 0.261568473536412 0.945 0.12 0.395652565840266 0.402 0.117831371330763 0.0708834737049343 -0.0211002371309087 0.256762979792434 0.946 0.12 0.395652565840266 0.394 0.195824339620501 0.0709920874027905 0.0566798483110316 0.33496883092997 0.941 0.2 0.806497279081992 0.783 0.224134896237978 0.071043685964283 0.0848892717479832 0.363380520727973 0.95 0.226311579944401 0.89190292295858 0.89 0.0174653342750551 0.0708009485899729 -0.121304524961292 0.156235193511402 1 0.0140886980706978 0.812246746302821 0.792 0.986107035708512 0.982911514421214 0.0138929642914888 0.0170884855787854 0.29904704643165 0.072569752300102 0.295009502044749 0.0719769776260875 0.511911826977937 0.119662444639527 0.900406480210756 0.0772435714210401 0.904438893661039 0.0768692486249715 0.719130246248981 0.147236159800555 0.904018515070777 0.0775009679890914 0.902707036288737 0.0770665769919621 0.720911004231693 0.14920044778258 1.07570208842589 0.398363043597966 0.000467946880446482 0.0423189790299922 0.000417223679390973 0.0422150103502056 0.00181678231367992 0.0474529925529634 3.99792326541184 44.714 0.999
670 0.3 0.3 0.5 0.4 500 0.39859042987502 0.121760783905008 0.159943678691841 0.6372371810582 0.946 0.984775593077041 0.0126799076245167 13.8076391874644 0.960447195882335 0.956956956956957 0.11949286304066 0.0633805419931232 -0.00473299926586143 0.243718725347181 0.956 0.12 0.474374322521701 0.499 0.119128207574722 0.0633813566745684 -0.00509925150743207 0.243355666656876 0.956 0.12 0.474374322521701 0.467 0.201633280100537 0.0634840974143385 0.0772044491684334 0.32606211103264 0.97 0.2 0.884788506380226 0.901 0.226400034877213 0.0635265735169521 0.101887950783987 0.350912118970439 0.96 0.226311579944401 0.946832842923787 0.949 0.0169190853428048 0.0633102513146243 -0.107169007233859 0.141007177919468 1 0.0140851227105643 0.896804588647264 0.888 0.986110512426298 0.983415599716575 0.0138894875736981 0.0165844002834253 0.292124262294733 0.0642581493434823 0.292703121320498 0.0645398845699975 0.497463113744897 0.103532818292298 0.907103475178105 0.0685869239608055 0.90935036844792 0.0691097645926043 0.732329907950611 0.121494773196632 0.904045724275734 0.0684454565959764 0.904287928001754 0.0686894859379056 0.725958139515572 0.123839340496962 1.06281403758531 0.354306158940972 0.00261842877003774 0.0378863429940156 -0.0000159391868640775 0.0380050803168474 -0.000574112544203664 0.0425245258022953 3.94399879880216 44.455 1
671 0.3 0.3 0.7 0.4 25 76.586894236281 0.664581031596984 19.4053072154992 22.0104169889763 0.737665463297232 0.802037613479767 0.0463388667761858 1.10587531562607 0.183144077456565 0.210359408033827 0.133997216843723 0.290598281540898 -0.435575414976437 0.703569848663883 0.957 0.12 0.0700343872194337 0.077 0.110553755711276 0.290585890101566 -0.458994588887793 0.680102100310346 0.948 0.12 0.0700343872194337 0.079 0.288016790684216 0.291691054057863 -0.283697675269195 0.859731256637628 0.962 0.28 0.162847382313742 0.163 0.265240476472399 0.291594970165539 -0.306285665052057 0.836766617996854 0.957 0.259352427387985 0.146411589289178 0.157 0.0943703926855783 0.288958522001211 -0.471988310436795 0.660729095807952 0.999 0.0223981938149818 0.117843889848077 0.116 0.97809249473397 0.918000816130245 0.0219075052660313 0.0819991838697548 1.22950360379974 0.89306633225301 0.511772077571985 0.469941682543212 2.41721109686722 1.14988056419135 -46.8667053831573 10.8981076267392 -56.0881278380298 3.78058398051916 -156.403825324429 9.10699649801826 -477.648044362938 7.97633174420903 19.2282858490865 6.16620706294332 94.1396246733012 12.5650626910377 -6058986.70031656 7.01425538597607 -0.000334187065006391 0.166437850668483 0.00714435202722398 0.164467974094265 0.0156327929705002 0.178000130951075 3.58678996089972 1625.046 0.831
672 0.3 0.3 0.7 0.4 50 223.033512729941 0.494389114381033 16.3619632973154 18.2999330143863 0.817180616740088 0.8983444323708 0.0362489478582522 2.16709840323377 0.313124993932707 0.336116910229645 0.122806942455634 0.202721353980295 -0.274526911345744 0.520140796257013 0.963 0.12 0.0913200828516966 0.081 0.114579292261354 0.202742461231227 -0.282795931751851 0.511954516274559 0.95 0.12 0.0913200828516966 0.093 0.285171115505108 0.203550843658708 -0.11378853806596 0.684130769076176 0.959 0.28 0.283505161217533 0.303 0.26047535017576 0.203433187226061 -0.138253696787321 0.65920439713884 0.955 0.259352427387985 0.250143566025928 0.258 0.0537471508375233 0.20208742726941 -0.34234420661052 0.449838508285567 1 0.0221669342886652 0.20263074361996 0.19 0.978313782665948 0.950249664336705 0.0216862173340512 0.0497503356632953 0.716340958428969 0.195326764811759 0.37098425132172 0.250457504418022 2.51351407628833 0.926568839572959 -16.0129520943689 0.566398249413682 -21.2354282206274 1.19211822422468 -82.756955561026 7.01672450790153 -34.5501036418369 0.52901016578209 -12.8275592354519 1.00999470801911 -439.69464023374 5.70562607477242 79062916.8380164 6.77017715411327 -0.00504117661310414 0.11683095563254 0.000826800519771497 0.11781029979625 0.00845364471535862 0.131902497063557 3.65571974964858 1058.62 0.908
673 0.3 0.3 0.7 0.4 75 289.912992627157 0.457061274075085 92.8656892760914 94.6573365479218 0.879619852164731 0.942316899040061 0.0315645377500529 3.22891847500069 0.435327593187636 0.431492842535787 0.123762928553479 0.164835666689497 -0.199314978157935 0.446840835264893 0.957 0.12 0.112943771656846 0.117 0.126476508152235 0.164844695457608 -0.196619094944676 0.449572111249146 0.946 0.12 0.112943771656846 0.126 0.278305425723545 0.165453487423515 -0.0459834096265455 0.602594261073635 0.967 0.28 0.398926953874739 0.389 0.263575395662204 0.165374456622521 -0.0605585393179364 0.587709330642345 0.958 0.259352427387985 0.351408441695334 0.35 0.0426946824931189 0.164426470049423 -0.27958119880375 0.364970563789988 1 0.0220909053559957 0.293642652929943 0.273 0.978386555207336 0.959753829816467 0.0216134447926618 0.0402461701835333 0.386818535043056 0.171811267533389 0.241312596408591 0.197791623033889 1.95897581881026 1.10198927541823 -5.48639610480947 0.486708637303847 -1.23184304183334 0.440604175115965 -62.5709722960039 9.46751622375187 -6.90089562359182 0.647514421999253 -0.0408798181494844 0.375758241720442 30.8158695559609 10.7479909296026 -136371214.344481 6.27130001851851 0.00104770992493756 0.0956598974357999 -0.00633009025727507 0.096240051937695 0.0048133955755859 0.10967161682285 3.80253253727055 660.988 0.947
674 0.3 0.3 0.7 0.4 100 0.282916030288473 0.394344610349626 -0.376048973801794 1.1697534937637 0.875776397515528 0.95687311164788 0.0289843983055396 4.29088331800744 0.544410159753594 0.550356052899288 0.120411648522466 0.142459205939859 -0.158808395119658 0.39963169216459 0.938 0.12 0.134828879821557 0.141 0.11774481569341 0.142448316085024 -0.161453883833238 0.396943515220058 0.945 0.12 0.134828879821557 0.136 0.279049136007085 0.143004329635283 -0.00123935007807061 0.55933762209224 0.957 0.28 0.50416238398947 0.52 0.257743736184877 0.142920653006132 -0.0223807437071426 0.537868216076896 0.936 0.259352427387985 0.44639766226815 0.444 0.0377345991395305 0.1421521876806 -0.240883688714446 0.316352886993507 1 0.0220530861298722 0.385420036082858 0.374 0.978422758632451 0.96418223497417 0.0215772413675485 0.0358177650258295 0.386309206672466 0.132710932388044 0.325673733814384 0.123719663119009 2.07820517191997 0.825629180145181 -2.20338938251281 0.314257111790073 -2.71448245535855 0.148575014898972 -48.7507979382649 6.65857525557505 -2.97248773354578 0.270020904200911 -2.46976280555193 0.151014932091418 -81.143196789352 5.66825411263485 -506.724913792712 0.977639121080496 -0.000903570597622552 0.0828256400072375 0.000475713270067196 0.0823993872629123 0.00286596773278532 0.0958104931805835 3.97465879650529 556.232 0.966
675 0.3 0.3 0.7 0.4 150 0.503772292834527 0.203593092291166 -0.0057205449612564 0.792349711822392 0.935779816513762 0.972426928929395 0.0223038897567286 6.41495585247642 0.716617630314816 0.715438950554995 0.117887860843269 0.116054326292689 -0.109578618690401 0.345354340376939 0.962 0.12 0.179090653314751 0.181 0.119422163420905 0.116059765614101 -0.108054977182733 0.346899304024542 0.95 0.12 0.179090653314751 0.19 0.28354122116209 0.116539451035216 0.055123897133066 0.511958545191114 0.943 0.28 0.676201496062249 0.686 0.259945974472787 0.116445147968796 0.0317134844539473 0.488178464491626 0.953 0.259352427387985 0.609833899002507 0.611 0.0324428889346847 0.115867250757372 -0.194656922549765 0.259542700419134 1 0.0220153961740925 0.555957638003561 0.558 0.978458840975873 0.9689060108522 0.0215411590241245 0.0310939891478002 0.285292427967655 0.107897073177867 0.279075334291207 0.109414705034605 1.17718565742367 0.868555807946603 0.781069693308846 0.135892235691797 0.86625576567704 0.152733215633682 -21.4676070688345 5.99346522326431 42.1348799605453 0.203767873567163 0.784104965896284 0.130457415238641 79.9124068696188 6.08561750836417 -204.498756249394 0.567641739360926 0.000276061861028861 0.0676138217544276 0.00123611604549494 0.0674249988598275 0.000471735058071214 0.0790019733999243 3.85532137531068 271.363 0.981
676 0.3 0.3 0.7 0.4 200 0.388364918648893 0.170311376401502 0.0574272136395737 0.725035541448353 0.94752774974773 0.977985909334348 0.0199682285903864 8.53909921932337 0.83202839351395 0.833502538071066 0.120618605060314 0.100402139290527 -0.0761695879491195 0.317406798069747 0.959 0.12 0.223570728043049 0.227 0.120838146189747 0.100403330379681 -0.0759523813544263 0.317628673733921 0.955 0.12 0.223570728043049 0.23 0.281151300018536 0.100806904856205 0.0835697665003742 0.478732833536698 0.963 0.28 0.797655765703413 0.811 0.261012347685404 0.100735215217027 0.0635713258600315 0.458453369510776 0.968 0.259352427387985 0.734770614208596 0.746 0.0292263665832304 0.100257861550862 -0.16727904205646 0.22573177522292 1 0.0219965994656317 0.695570763954712 0.682 0.978476836931617 0.971825104498671 0.0215231630683817 0.0281748955013287 0.286304452185116 0.0909117606575599 0.279357893905734 0.0901933358062384 0.923997958723129 0.428475816708578 0.90382142460704 0.103565324860858 0.90082225826217 0.102477887420642 -7.72387495218294 1.9893606403393 0.90996075739115 0.104222316777827 0.906051031579481 0.102799922598722 -8.90529292579841 2.34721556705209 0.368262157799963 0.42748318663739 0.000554880952853351 0.0585976836519157 0.00249046154407785 0.0581674515807986 -0.000735175782754346 0.0689221918058762 3.92001429777399 144.575 0.991
677 0.3 0.3 0.7 0.4 250 0.397033344671401 0.146208076016589 0.111859090418449 0.684984216901267 0.932595573440644 0.984981495018824 0.0168276548324135 10.6632707502227 0.90413917273385 0.912562814070352 0.117718404724589 0.0897465839751956 -0.0581848998667943 0.293621709315972 0.954 0.12 0.267814568671057 0.271 0.121035353951534 0.0897471974749911 -0.0548691530994486 0.296939861002517 0.96 0.12 0.267814568671057 0.273 0.280479679356578 0.0901064574929595 0.103871022670378 0.457088336042779 0.949 0.28 0.87788713564897 0.898 0.258952034999618 0.090043233964811 0.0824672964285883 0.435436773570648 0.952 0.259352427387985 0.82487137242726 0.83 0.0275897334308222 0.089627631151637 -0.148080423626386 0.203259890488031 1 0.0219853368393226 0.800153215344497 0.783 0.978487620079446 0.97334614891583 0.0215123799205518 0.0266538510841696 0.293679644496312 0.0793826205577905 0.293045444578807 0.0788357758707519 0.814717221253761 0.216106434054777 0.905063648447435 0.0923010621706743 0.907738265887488 0.0923330278692397 -1.77965531827238 0.430219611079039 0.905223254294219 0.0922058722907993 0.906905564963373 0.0922408133879792 -2.20731122874687 0.447322915817186 1.05927978168244 0.365910407111539 0.00320100537323988 0.0523542247464167 0.00163101569232879 0.0523400819927789 -0.00138371157252795 0.0619259481825985 3.82579908469025 82.331 0.994
678 0.3 0.3 0.7 0.4 300 0.398589904177244 0.132919430468717 0.138833688463656 0.65986828159218 0.935871743486974 0.98540579293887 0.0167834617586394 12.7874563165464 0.94695192018208 0.943605236656596 0.118638762728116 0.0818929341230823 -0.041871388153125 0.279148913609358 0.953 0.12 0.311441784211133 0.299 0.12079915944249 0.0818943352113001 -0.0397137375716585 0.281312056456638 0.954 0.12 0.311441784211133 0.315 0.281736343848921 0.0822255845516962 0.120574198127596 0.442898489570245 0.955 0.28 0.928376983125928 0.929 0.259956605521769 0.082166568090287 0.0989101320648064 0.421003078978732 0.945 0.259352427387985 0.887116862944331 0.881 0.0268249020386132 0.0817906093338123 -0.133484692255659 0.187134496332885 1 0.0219778348269841 0.873517565380772 0.857 0.978494802844031 0.974025341314621 0.0215051971559707 0.0259746586853793 0.29350048841421 0.0728895627011353 0.289307283782503 0.0724345141776855 0.803523243167499 0.351472331197812 0.90940271685047 0.0844048194594807 0.907757541662916 0.083879001244511 -1.60856105469404 2.18663714730762 0.908598523407057 0.0842130406343933 0.911913025094464 0.0842307449062468 -0.856313250321149 2.06597102301658 1.05086174423363 0.326832771178509 -0.000154837466568239 0.0478619339935127 -0.000531911733421818 0.0477013928168954 0.0000746463103934608 0.0565810816552174 3.95876964889729 69.056 0.998
679 0.3 0.3 0.7 0.4 400 0.405495231881327 0.113588947749469 0.182864985250567 0.628125478512088 0.945 0.988964698383708 0.0145478981006322 17.0358484501193 0.984901115961338 0.989 0.12405780925229 0.0708902756356625 -0.0148871309936087 0.263002749498188 0.947 0.12 0.395652565840266 0.424 0.121078522602738 0.0708857122387822 -0.017857473385275 0.260014518590751 0.946 0.12 0.395652565840266 0.404 0.281715328024808 0.0711717418872679 0.142218713925763 0.421211942123853 0.956 0.28 0.976982056492775 0.984 0.262724371531398 0.0711258653829671 0.123317675380783 0.402131067682014 0.959 0.259352427387985 0.955754847457909 0.954 0.025686753260084 0.0708026764615409 -0.113086492604536 0.164459999124704 1 0.0219684645082103 0.953681905387245 0.953 0.978503774557484 0.975063882626132 0.0214962254425139 0.0249361173738683 0.298877815239254 0.0614358892962278 0.294963988418048 0.061006892989941 0.714844768462541 0.141900131916751 0.904114925923268 0.0725416265912367 0.907385735675615 0.0723831036621829 0.460236537475718 0.23332380781437 0.906215135150662 0.0726823496145621 0.90445854274563 0.0722988382784207 0.459615343476883 0.237706794604753 1.04081310368154 0.275587112802666 -0.0030860445044268 0.0414244171597773 0.00016387377429088 0.0412805416163918 -0.00417589992649446 0.0490539376437419 3.95500499929563 45.832 1
